image_filename,absolute_time_GMT_seconds,relative_time_seconds,distance_to_centerline_meters,distance_to_centerline_NORMALIZED,downtrack_position_meters,downtrack_position_NORMALIZED,heading_error_degrees,heading_error_NORMALIZED,period_of_day,cloud_type
MWH_Runway04_morning_overcast_5_986.png,61214.644531,240.875000,2.806015,0.280601,1148.350090,0.385094,-28.590794,-0.953026,0,4
MWH_Runway04_morning_overcast_5_987.png,61214.894531,241.125000,2.265464,0.226546,1149.344481,0.385427,-30.632413,-1.021080,0,4
MWH_Runway04_morning_overcast_5_988.png,61215.113281,241.343750,1.652592,0.165259,1150.392748,0.385779,-32.104031,-1.070134,0,4
MWH_Runway04_morning_overcast_5_989.png,61215.363281,241.593750,1.040766,0.104077,1151.379261,0.386110,-33.024396,-1.100813,0,4
MWH_Runway04_morning_overcast_5_990.png,61215.625000,241.855469,0.318964,0.031896,1152.505615,0.386487,-33.693837,-1.123128,0,4
MWH_Runway04_morning_overcast_5_991.png,61215.855469,242.085938,-0.251063,-0.025106,1153.380287,0.386781,-34.016484,-1.133883,0,4
MWH_Runway04_morning_overcast_5_992.png,61216.140625,242.371094,-1.021832,-0.102183,1154.574873,0.387181,-33.620129,-1.120671,0,4
MWH_Runway04_morning_overcast_5_993.png,61216.367188,242.597656,-1.696124,-0.169612,1155.675224,0.387550,-32.229733,-1.074324,0,4
MWH_Runway04_morning_overcast_5_994.png,61216.589844,242.820312,-2.195528,-0.219553,1156.545286,0.387842,-30.469746,-1.015658,0,4
MWH_Runway04_morning_overcast_5_995.png,61216.839844,243.070312,-2.810250,-0.281025,1157.710023,0.388233,-27.530995,-0.917700,0,4
MWH_Runway04_morning_overcast_5_996.png,61217.093750,243.324219,-3.316285,-0.331628,1158.803711,0.388600,-24.490842,-0.816361,0,4
MWH_Runway04_morning_overcast_5_997.png,61217.332031,243.562500,-3.771543,-0.377154,1159.933840,0.388978,-21.226552,-0.707552,0,4
MWH_Runway04_morning_overcast_5_998.png,61217.562500,243.792969,-4.138854,-0.413885,1161.028520,0.389346,-18.020970,-0.600699,0,4
MWH_Runway04_morning_overcast_5_999.png,61217.800781,244.031250,-4.431399,-0.443140,1162.092715,0.389702,-14.887418,-0.496247,0,4
MWH_Runway04_morning_overcast_5_1000.png,61218.042969,244.273438,-4.667230,-0.466723,1163.178379,0.390067,-11.682599,-0.389420,0,4
MWH_Runway04_morning_overcast_5_1001.png,61218.273438,244.503906,-4.860313,-0.486031,1164.438965,0.390489,-7.960110,-0.265337,0,4
MWH_Runway04_morning_overcast_5_1002.png,61218.523438,244.753906,-4.961809,-0.496181,1165.558533,0.390865,-4.664529,-0.155484,0,4
MWH_Runway04_morning_overcast_5_1003.png,61218.750000,244.980469,-5.005041,-0.500504,1166.717510,0.391253,-1.251218,-0.041707,0,4
MWH_Runway04_morning_overcast_5_1004.png,61218.984375,245.214844,-4.974628,-0.497463,1167.941360,0.391664,2.358073,0.078602,0,4
MWH_Runway04_morning_overcast_5_1005.png,61219.210938,245.441406,-4.877363,-0.487736,1169.018460,0.392025,5.542068,0.184736,0,4
MWH_Runway04_morning_overcast_5_1006.png,61219.503906,245.734375,-4.667681,-0.466768,1170.387793,0.392484,9.643985,0.321466,0,4
MWH_Runway04_morning_overcast_5_1007.png,61219.730469,245.960938,-4.411905,-0.441191,1171.552207,0.392875,13.175689,0.439190,0,4
MWH_Runway04_morning_overcast_5_1008.png,61219.953125,246.183594,-4.106676,-0.410668,1172.634313,0.393238,16.503658,0.550122,0,4
MWH_Runway04_morning_overcast_5_1009.png,61220.191406,246.421875,-3.760861,-0.376086,1173.639768,0.393575,19.657092,0.655236,0,4
MWH_Runway04_morning_overcast_5_1010.png,61220.429688,246.660156,-3.290046,-0.329005,1174.792628,0.393961,23.353221,0.778441,0,4
MWH_Runway04_morning_overcast_5_1011.png,61220.679688,246.910156,-2.786299,-0.278630,1175.839305,0.394312,26.703658,0.890122,0,4
MWH_Runway04_morning_overcast_5_1012.png,61220.953125,247.183594,-2.124024,-0.212402,1177.067065,0.394724,29.682824,0.989427,0,4
MWH_Runway04_morning_overcast_5_1013.png,61221.203125,247.433594,-1.487976,-0.148798,1178.143780,0.395085,31.335130,1.044504,0,4
MWH_Runway04_morning_overcast_5_1014.png,61221.468750,247.699219,-0.789352,-0.078935,1179.260596,0.395460,32.387309,1.079577,0,4
MWH_Runway04_morning_overcast_5_1015.png,61221.722656,247.953125,-0.027257,-0.002726,1180.422962,0.395849,33.045205,1.101507,0,4
MWH_Runway04_morning_overcast_5_1016.png,61221.976562,248.207031,0.680309,0.068031,1181.500519,0.396211,33.143407,1.104780,0,4
MWH_Runway04_morning_overcast_5_1017.png,61222.218750,248.449219,1.284194,0.128419,1182.441161,0.396526,32.535472,1.084516,0,4
MWH_Runway04_morning_overcast_5_1018.png,61222.460938,248.691406,1.977123,0.197712,1183.565910,0.396903,30.978530,1.032618,0,4
MWH_Runway04_morning_overcast_5_1019.png,61222.687500,248.917969,2.495732,0.249573,1184.464585,0.397205,29.134345,0.971145,0,4
MWH_Runway04_morning_overcast_5_1020.png,61222.957031,249.187500,3.112028,0.311203,1185.642519,0.397600,26.160297,0.872010,0,4
MWH_Runway04_morning_overcast_5_1021.png,61223.207031,249.437500,3.668044,0.366804,1186.870950,0.398012,22.674287,0.755810,0,4
MWH_Runway04_morning_overcast_5_1022.png,61223.414062,249.644531,4.014813,0.401481,1187.754483,0.398308,20.025577,0.667519,0,4
MWH_Runway04_morning_overcast_5_1023.png,61223.679688,249.910156,4.445788,0.444579,1189.056651,0.398745,16.024055,0.534135,0,4
MWH_Runway04_morning_overcast_5_1024.png,61223.925781,250.156250,4.774406,0.477441,1190.340654,0.399175,12.048873,0.401629,0,4
MWH_Runway04_morning_overcast_5_1025.png,61224.179688,250.410156,4.980133,0.498013,1191.447513,0.399546,8.603507,0.286784,0,4
MWH_Runway04_morning_overcast_5_1026.png,61224.433594,250.664062,5.138945,0.513894,1192.720238,0.399973,4.632301,0.154410,0,4
MWH_Runway04_morning_overcast_5_1027.png,61224.675781,250.906250,5.205591,0.520559,1194.087889,0.400432,0.354762,0.011825,0,4
MWH_Runway04_morning_overcast_5_1028.png,61224.937500,251.167969,5.182296,0.518230,1195.265983,0.400827,-3.331162,-0.111039,0,4
MWH_Runway04_morning_overcast_5_1029.png,61225.183594,251.414062,5.067170,0.506717,1196.592132,0.401272,-7.526128,-0.250871,0,4
MWH_Runway04_morning_overcast_5_1030.png,61225.449219,251.679688,4.871398,0.487140,1197.836365,0.401689,-11.511815,-0.383727,0,4
MWH_Runway04_morning_overcast_5_1031.png,61225.656250,251.886719,4.635960,0.463596,1198.847786,0.402028,-14.807179,-0.493573,0,4
MWH_Runway04_morning_overcast_5_1032.png,61225.906250,252.136719,4.275181,0.427518,1200.067356,0.402437,-18.842824,-0.628094,0,4
MWH_Runway04_morning_overcast_5_1033.png,61226.167969,252.398438,3.785702,0.378570,1201.372461,0.402875,-23.258687,-0.775290,0,4
MWH_Runway04_morning_overcast_5_1034.png,61226.402344,252.632812,3.231763,0.323176,1202.566397,0.403275,-27.213437,-0.907115,0,4
MWH_Runway04_morning_overcast_5_1035.png,61226.644531,252.875000,2.674223,0.267422,1203.644758,0.403637,-29.894643,-0.996488,0,4
MWH_Runway04_morning_overcast_5_1036.png,61226.898438,253.128906,2.065831,0.206583,1204.720280,0.403997,-31.761899,-1.058730,0,4
MWH_Runway04_morning_overcast_5_1037.png,61227.144531,253.375000,1.380805,0.138081,1205.848987,0.404376,-33.081837,-1.102728,0,4
MWH_Runway04_morning_overcast_5_1038.png,61227.375000,253.605469,0.770193,0.077019,1206.800310,0.404695,-33.832715,-1.127757,0,4
MWH_Runway04_morning_overcast_5_1039.png,61227.628906,253.859375,0.040495,0.004049,1207.904170,0.405065,-34.424016,-1.147467,0,4
MWH_Runway04_morning_overcast_5_1040.png,61227.859375,254.089844,-0.654555,-0.065455,1208.946350,0.405415,-34.614674,-1.153822,0,4
MWH_Runway04_morning_overcast_5_1041.png,61228.113281,254.343750,-1.329834,-0.132983,1209.981081,0.405762,-34.017430,-1.133914,0,4
MWH_Runway04_morning_overcast_5_1042.png,61228.343750,254.574219,-1.975824,-0.197582,1211.015197,0.406108,-32.597531,-1.086584,0,4
MWH_Runway04_morning_overcast_5_1043.png,61228.621094,254.851562,-2.690366,-0.269037,1212.245328,0.406521,-30.001286,-1.000043,0,4
MWH_Runway04_morning_overcast_5_1044.png,61228.886719,255.117188,-3.339326,-0.333933,1213.491272,0.406939,-26.835492,-0.894516,0,4
MWH_Runway04_morning_overcast_5_1045.png,61229.093750,255.324219,-3.778993,-0.377899,1214.452286,0.407261,-24.212407,-0.807080,0,4
MWH_Runway04_morning_overcast_5_1046.png,61229.339844,255.570312,-4.284097,-0.428410,1215.738966,0.407692,-20.563184,-0.685439,0,4
MWH_Runway04_morning_overcast_5_1047.png,61229.566406,255.796875,-4.599360,-0.459936,1216.707524,0.408017,-17.789769,-0.592992,0,4
MWH_Runway04_morning_overcast_5_1048.png,61229.824219,256.054688,-4.951740,-0.495174,1218.029283,0.408461,-13.980679,-0.466023,0,4
MWH_Runway04_morning_overcast_5_1049.png,61230.082031,256.312500,-5.223960,-0.522396,1219.447036,0.408936,-9.875218,-0.329174,0,4
MWH_Runway04_morning_overcast_5_1050.png,61230.343750,256.574219,-5.384990,-0.538499,1220.689757,0.409353,-6.264638,-0.208821,0,4
MWH_Runway04_morning_overcast_5_1051.png,61230.589844,256.820312,-5.466756,-0.546676,1222.023019,0.409800,-2.395974,-0.079866,0,4
MWH_Runway04_morning_overcast_5_1052.png,61230.824219,257.054688,-5.462627,-0.546263,1223.223198,0.410202,1.103862,0.036795,0,4
MWH_Runway04_morning_overcast_5_1053.png,61231.050781,257.281250,-5.388045,-0.538805,1224.392201,0.410594,4.534373,0.151146,0,4
MWH_Runway04_morning_overcast_5_1054.png,61231.261719,257.492188,-5.278848,-0.527885,1225.311984,0.410903,7.250705,0.241690,0,4
MWH_Runway04_morning_overcast_5_1055.png,61231.542969,257.773438,-5.016673,-0.501667,1226.762264,0.411389,11.575626,0.385854,0,4
MWH_Runway04_morning_overcast_5_1056.png,61231.777344,258.007812,-4.732670,-0.473267,1227.894046,0.411769,15.000449,0.500015,0,4
MWH_Runway04_morning_overcast_5_1057.png,61232.007812,258.238281,-4.322528,-0.432253,1229.171646,0.412197,18.941470,0.631382,0,4
MWH_Runway04_morning_overcast_5_1058.png,61232.257812,258.488281,-3.856754,-0.385675,1230.344930,0.412591,22.644641,0.754821,0,4
MWH_Runway04_morning_overcast_5_1059.png,61232.496094,258.726562,-3.378153,-0.337815,1231.366348,0.412933,25.964151,0.865472,0,4
MWH_Runway04_morning_overcast_5_1060.png,61232.753906,258.984375,-2.707981,-0.270798,1232.616603,0.413352,29.387176,0.979573,0,4
MWH_Runway04_morning_overcast_5_1061.png,61232.996094,259.226562,-2.163330,-0.216333,1233.545988,0.413664,31.160066,1.038669,0,4
MWH_Runway04_morning_overcast_5_1062.png,61233.281250,259.511719,-1.378032,-0.137803,1234.789916,0.414081,32.714074,1.090469,0,4
MWH_Runway04_morning_overcast_5_1063.png,61233.515625,259.746094,-0.650529,-0.065053,1235.886589,0.414449,33.545617,1.118187,0,4
MWH_Runway04_morning_overcast_5_1064.png,61233.757812,259.988281,0.058251,0.005825,1236.928956,0.414798,34.036824,1.134561,0,4
MWH_Runway04_morning_overcast_5_1065.png,61234.000000,260.230469,0.762962,0.076296,1237.963594,0.415145,33.979196,1.132640,0,4
MWH_Runway04_morning_overcast_5_1066.png,61234.246094,260.476562,1.478014,0.147801,1239.044119,0.415508,33.043777,1.101459,0,4
MWH_Runway04_morning_overcast_5_1067.png,61234.480469,260.710938,2.035920,0.203592,1239.934935,0.415806,31.677098,1.055903,0,4
MWH_Runway04_morning_overcast_5_1068.png,61234.746094,260.976562,2.701108,0.270111,1241.078240,0.416190,29.187701,0.972923,0,4
MWH_Runway04_morning_overcast_5_1069.png,61234.968750,261.199219,3.268812,0.326881,1242.156392,0.416551,26.326757,0.877559,0,4
MWH_Runway04_morning_overcast_5_1070.png,61235.257812,261.488281,3.840696,0.384070,1243.396210,0.416967,22.737430,0.757914,0,4
MWH_Runway04_morning_overcast_5_1071.png,61235.503906,261.734375,4.292637,0.429264,1244.561971,0.417358,19.228175,0.640939,0,4
MWH_Runway04_morning_overcast_5_1072.png,61235.796875,262.027344,4.740318,0.474032,1246.008351,0.417843,14.736709,0.491224,0,4
MWH_Runway04_morning_overcast_5_1073.png,61236.031250,262.261719,5.030853,0.503085,1247.265023,0.418265,10.784793,0.359493,0,4
MWH_Runway04_morning_overcast_5_1074.png,61236.281250,262.511719,5.229523,0.522952,1248.482211,0.418673,6.962630,0.232088,0,4
MWH_Runway04_morning_overcast_5_1075.png,61236.523438,262.753906,5.340546,0.534055,1249.600437,0.419048,3.448611,0.114954,0,4
MWH_Runway04_morning_overcast_5_1076.png,61236.757812,262.988281,5.380144,0.538014,1250.777990,0.419443,-0.260480,-0.008683,0,4
MWH_Runway04_morning_overcast_5_1077.png,61237.011719,263.242188,5.326547,0.532655,1252.205994,0.419922,-4.767270,-0.158909,0,4
MWH_Runway04_morning_overcast_5_1078.png,61237.253906,263.484375,5.208363,0.520836,1253.275120,0.420280,-8.167687,-0.272256,0,4
MWH_Runway04_morning_overcast_5_1079.png,61237.496094,263.726562,5.003557,0.500356,1254.498444,0.420690,-12.090192,-0.403006,0,4
MWH_Runway04_morning_overcast_5_1080.png,61237.730469,263.960938,4.720550,0.472055,1255.663242,0.421081,-15.891194,-0.529706,0,4
MWH_Runway04_morning_overcast_5_1081.png,61237.992188,264.222656,4.299826,0.429983,1256.986438,0.421525,-20.271840,-0.675728,0,4
MWH_Runway04_morning_overcast_5_1082.png,61238.210938,264.441406,3.857338,0.385734,1258.092075,0.421895,-24.049969,-0.801666,0,4
MWH_Runway04_morning_overcast_5_1083.png,61238.460938,264.691406,3.307544,0.330754,1259.260136,0.422287,-27.889783,-0.929659,0,4
MWH_Runway04_morning_overcast_5_1084.png,61238.683594,264.914062,2.790179,0.279018,1260.242319,0.422616,-30.342160,-1.011405,0,4
MWH_Runway04_morning_overcast_5_1085.png,61238.941406,265.171875,2.096621,0.209662,1261.429812,0.423015,-32.412183,-1.080406,0,4
MWH_Runway04_morning_overcast_5_1086.png,61239.171875,265.402344,1.513507,0.151351,1262.369617,0.423330,-33.516591,-1.117220,0,4
MWH_Runway04_morning_overcast_5_1087.png,61239.398438,265.628906,0.836846,0.083685,1263.412974,0.423680,-34.361447,-1.145382,0,4
MWH_Runway04_morning_overcast_5_1088.png,61239.621094,265.851562,0.193527,0.019353,1264.369673,0.424001,-34.896588,-1.163220,0,4
MWH_Runway04_morning_overcast_5_1089.png,61239.878906,266.109375,-0.444994,-0.044499,1265.312987,0.424317,-35.183980,-1.172799,0,4
MWH_Runway04_morning_overcast_5_1090.png,61240.128906,266.359375,-1.238464,-0.123846,1266.505706,0.424717,-34.628140,-1.154271,0,4
MWH_Runway04_morning_overcast_5_1091.png,61240.375000,266.605469,-1.874372,-0.187437,1267.498976,0.425050,-33.379475,-1.112649,0,4
MWH_Runway04_morning_overcast_5_1092.png,61240.640625,266.871094,-2.584041,-0.258404,1268.682119,0.425447,-31.010060,-1.033669,0,4
MWH_Runway04_morning_overcast_5_1093.png,61240.867188,267.097656,-3.145575,-0.314558,1269.719149,0.425794,-28.470341,-0.949011,0,4
MWH_Runway04_morning_overcast_5_1094.png,61241.101562,267.332031,-3.670651,-0.367065,1270.799171,0.426157,-25.553990,-0.851800,0,4
MWH_Runway04_morning_overcast_5_1095.png,61241.343750,267.574219,-4.158205,-0.415821,1271.954203,0.426544,-22.288777,-0.742959,0,4
MWH_Runway04_morning_overcast_5_1096.png,61241.578125,267.808594,-4.538622,-0.453862,1273.020245,0.426901,-19.207272,-0.640242,0,4
MWH_Runway04_morning_overcast_5_1097.png,61241.796875,268.027344,-4.863463,-0.486346,1274.109344,0.427267,-16.010556,-0.533685,0,4
MWH_Runway04_morning_overcast_5_1098.png,61242.074219,268.304688,-5.152967,-0.515297,1275.336792,0.427678,-12.395192,-0.413173,0,4
MWH_Runway04_morning_overcast_5_1099.png,61242.347656,268.578125,-5.394012,-0.539401,1276.824999,0.428177,-8.023515,-0.267450,0,4
MWH_Runway04_morning_overcast_5_1100.png,61242.574219,268.804688,-5.500380,-0.550038,1277.991554,0.428569,-4.607766,-0.153592,0,4
MWH_Runway04_morning_overcast_5_1101.png,61242.847656,269.078125,-5.541560,-0.554156,1279.248166,0.428990,-0.930905,-0.031030,0,4
MWH_Runway04_morning_overcast_5_1102.png,61243.082031,269.312500,-5.509373,-0.550937,1280.389147,0.429373,2.407436,0.080248,0,4
MWH_Runway04_morning_overcast_5_1103.png,61243.332031,269.562500,-5.371360,-0.537136,1281.824845,0.429854,6.629317,0.220977,0,4
MWH_Runway04_morning_overcast_5_1104.png,61243.613281,269.843750,-5.172280,-0.517228,1283.061560,0.430269,10.310004,0.343667,0,4
MWH_Runway04_morning_overcast_5_1105.png,61243.902344,270.132812,-4.841442,-0.484144,1284.469762,0.430741,14.562679,0.485423,0,4
MWH_Runway04_morning_overcast_5_1106.png,61244.128906,270.359375,-4.470615,-0.447061,1285.661452,0.431141,18.236938,0.607898,0,4
MWH_Runway04_morning_overcast_5_1107.png,61244.378906,270.609375,-3.995637,-0.399564,1286.882208,0.431550,22.099755,0.736659,0,4
MWH_Runway04_morning_overcast_5_1108.png,61244.605469,270.835938,-3.565218,-0.356522,1287.823371,0.431866,25.136096,0.837870,0,4
MWH_Runway04_morning_overcast_5_1109.png,61244.871094,271.101562,-2.961859,-0.296186,1288.999233,0.432260,28.475642,0.949188,0,4
MWH_Runway04_morning_overcast_5_1110.png,61245.160156,271.390625,-2.221626,-0.222163,1290.292557,0.432694,30.912282,1.030409,0,4
MWH_Runway04_morning_overcast_5_1111.png,61245.429688,271.660156,-1.508106,-0.150811,1291.448912,0.433081,32.232467,1.074416,0,4
MWH_Runway04_morning_overcast_5_1112.png,61245.652344,271.882812,-0.828859,-0.082886,1292.498932,0.433434,32.962711,1.098757,0,4
MWH_Runway04_morning_overcast_5_1113.png,61245.894531,272.125000,-0.218795,-0.021879,1293.417565,0.433742,33.368190,1.112273,0,4
MWH_Runway04_morning_overcast_5_1114.png,61246.160156,272.390625,0.574793,0.057479,1294.609745,0.434141,33.442764,1.114759,0,4
MWH_Runway04_morning_overcast_5_1115.png,61246.402344,272.632812,1.193650,0.119365,1295.556324,0.434459,32.763644,1.092121,0,4
MWH_Runway04_morning_overcast_5_1116.png,61246.644531,272.875000,1.838883,0.183888,1296.586742,0.434804,31.344497,1.044817,0,4
MWH_Runway04_morning_overcast_5_1117.png,61246.917969,273.148438,2.529871,0.252987,1297.767795,0.435200,28.839212,0.961307,0,4
MWH_Runway04_morning_overcast_5_1118.png,61247.179688,273.410156,3.142993,0.314299,1298.943451,0.435595,25.708591,0.856953,0,4
MWH_Runway04_morning_overcast_5_1119.png,61247.425781,273.656250,3.689488,0.368949,1300.165049,0.436004,22.133155,0.737772,0,4
MWH_Runway04_morning_overcast_5_1120.png,61247.660156,273.890625,4.049529,0.404953,1301.103784,0.436319,19.263286,0.642110,0,4
MWH_Runway04_morning_overcast_5_1121.png,61247.890625,274.121094,4.403743,0.440374,1302.211429,0.436691,15.788615,0.526287,0,4
MWH_Runway04_morning_overcast_5_1122.png,61248.117188,274.347656,4.693365,0.469336,1303.368880,0.437079,12.117511,0.403917,0,4
MWH_Runway04_morning_overcast_5_1123.png,61248.359375,274.589844,4.908295,0.490829,1304.523212,0.437466,8.436671,0.281222,0,4
MWH_Runway04_morning_overcast_5_1124.png,61248.593750,274.824219,5.049019,0.504902,1305.660349,0.437847,4.819843,0.160661,0,4
MWH_Runway04_morning_overcast_5_1125.png,61248.847656,275.078125,5.116694,0.511669,1306.872476,0.438254,0.944637,0.031488,0,4
MWH_Runway04_morning_overcast_5_1126.png,61249.101562,275.332031,5.101781,0.510178,1308.058989,0.438652,-2.860257,-0.095342,0,4
MWH_Runway04_morning_overcast_5_1127.png,61249.335938,275.566406,5.019477,0.501948,1309.125016,0.439009,-6.308270,-0.210276,0,4
MWH_Runway04_morning_overcast_5_1128.png,61249.605469,275.835938,4.843065,0.484306,1310.342274,0.439417,-10.277142,-0.342571,0,4
MWH_Runway04_morning_overcast_5_1129.png,61249.851562,276.082031,4.603014,0.460301,1311.487415,0.439801,-14.054601,-0.468487,0,4
MWH_Runway04_morning_overcast_5_1130.png,61250.105469,276.335938,4.241917,0.424192,1312.747625,0.440224,-18.285802,-0.609527,0,4
MWH_Runway04_morning_overcast_5_1131.png,61250.347656,276.578125,3.880692,0.388069,1313.760127,0.440563,-21.749799,-0.724993,0,4
MWH_Runway04_morning_overcast_5_1132.png,61250.585938,276.816406,3.435424,0.343542,1314.789243,0.440909,-25.358815,-0.845294,0,4
MWH_Runway04_morning_overcast_5_1133.png,61250.808594,277.039062,2.932955,0.293296,1315.810965,0.441251,-28.432324,-0.947744,0,4
MWH_Runway04_morning_overcast_5_1134.png,61251.058594,277.289062,2.405584,0.240558,1316.800391,0.441583,-30.466130,-1.015538,0,4
MWH_Runway04_morning_overcast_5_1135.png,61251.281250,277.511719,1.801822,0.180182,1317.835963,0.441930,-31.892842,-1.063095,0,4
MWH_Runway04_morning_overcast_5_1136.png,61251.523438,277.753906,1.252629,0.125263,1318.735203,0.442232,-32.727429,-1.090914,0,4
MWH_Runway04_morning_overcast_5_1137.png,61251.773438,278.003906,0.571581,0.057158,1319.811471,0.442593,-33.385808,-1.112860,0,4
MWH_Runway04_morning_overcast_5_1138.png,61252.019531,278.250000,-0.076611,-0.007661,1320.815158,0.442929,-33.768933,-1.125631,0,4
MWH_Runway04_morning_overcast_5_1139.png,61252.281250,278.511719,-0.742128,-0.074213,1321.849685,0.443276,-33.588368,-1.119612,0,4
MWH_Runway04_morning_overcast_5_1140.png,61252.539062,278.769531,-1.371035,-0.137104,1322.859999,0.443615,-32.521855,-1.084062,0,4
MWH_Runway04_morning_overcast_5_1141.png,61252.792969,279.023438,-1.958854,-0.195885,1323.873357,0.443955,-30.540555,-1.018018,0,4
MWH_Runway04_morning_overcast_5_1142.png,61253.050781,279.281250,-2.484191,-0.248419,1324.866647,0.444288,-28.060323,-0.935344,0,4
MWH_Runway04_morning_overcast_5_1143.png,61253.281250,279.511719,-2.986977,-0.298698,1325.929010,0.444644,-25.114392,-0.837146,0,4
MWH_Runway04_morning_overcast_5_1144.png,61253.507812,279.738281,-3.411580,-0.341158,1326.956128,0.444989,-22.147481,-0.738249,0,4
MWH_Runway04_morning_overcast_5_1145.png,61253.726562,279.957031,-3.727346,-0.372735,1327.844991,0.445287,-19.535733,-0.651191,0,4
MWH_Runway04_morning_overcast_5_1146.png,61253.949219,280.179688,-4.029504,-0.402950,1328.842186,0.445621,-16.562077,-0.552069,0,4
MWH_Runway04_morning_overcast_5_1147.png,61254.195312,280.425781,-4.308609,-0.430861,1329.988148,0.446005,-13.123730,-0.437458,0,4
MWH_Runway04_morning_overcast_5_1148.png,61254.425781,280.656250,-4.506935,-0.450694,1331.055051,0.446363,-9.906140,-0.330205,0,4
MWH_Runway04_morning_overcast_5_1149.png,61254.648438,280.878906,-4.632472,-0.463247,1331.960233,0.446667,-7.180951,-0.239365,0,4
MWH_Runway04_morning_overcast_5_1150.png,61254.898438,281.128906,-4.720117,-0.472012,1333.181095,0.447076,-3.547944,-0.118265,0,4
MWH_Runway04_morning_overcast_5_1151.png,61255.128906,281.359375,-4.734897,-0.473490,1334.206632,0.447420,-0.488313,-0.016277,0,4
MWH_Runway04_morning_overcast_5_1152.png,61255.371094,281.601562,-4.680067,-0.468007,1335.476854,0.447846,3.306796,0.110227,0,4
MWH_Runway04_morning_overcast_5_1153.png,61255.632812,281.863281,-4.557321,-0.455732,1336.632342,0.448234,6.770564,0.225685,0,4
MWH_Runway04_morning_overcast_5_1154.png,61255.867188,282.097656,-4.360779,-0.436078,1337.785498,0.448620,10.255870,0.341862,0,4
MWH_Runway04_morning_overcast_5_1155.png,61256.101562,282.332031,-4.140675,-0.414067,1338.758431,0.448946,13.227187,0.440906,0,4
MWH_Runway04_morning_overcast_5_1156.png,61256.332031,282.562500,-3.840822,-0.384082,1339.807830,0.449298,16.482265,0.549409,0,4
MWH_Runway04_morning_overcast_5_1157.png,61256.578125,282.808594,-3.452109,-0.345211,1340.921001,0.449672,20.011607,0.667054,0,4
MWH_Runway04_morning_overcast_5_1158.png,61299.921875,326.152344,1.060352,0.106035,1539.916212,0.516404,-33.503148,-1.116772,0,4
MWH_Runway04_morning_overcast_5_1159.png,61300.156250,326.386719,0.395564,0.039556,1540.929624,0.516744,-34.145482,-1.138183,0,4
MWH_Runway04_morning_overcast_5_1160.png,61300.406250,326.636719,-0.274918,-0.027492,1541.950971,0.517086,-34.469548,-1.148985,0,4
MWH_Runway04_morning_overcast_5_1161.png,61300.648438,326.878906,-0.896432,-0.089643,1542.904086,0.517406,-34.023152,-1.134105,0,4
MWH_Runway04_morning_overcast_5_1162.png,61300.875000,327.105469,-1.489552,-0.148955,1543.851134,0.517723,-32.808743,-1.093625,0,4
MWH_Runway04_morning_overcast_5_1163.png,61301.164062,327.394531,-2.170583,-0.217058,1545.021173,0.518116,-30.316899,-1.010563,0,4
MWH_Runway04_morning_overcast_5_1164.png,61301.398438,327.628906,-2.702995,-0.270300,1546.031022,0.518454,-27.682080,-0.922736,0,4
MWH_Runway04_morning_overcast_5_1165.png,61301.640625,327.871094,-3.135755,-0.313575,1546.948912,0.518762,-25.089543,-0.836318,0,4
MWH_Runway04_morning_overcast_5_1166.png,61301.910156,328.140625,-3.619968,-0.361997,1548.132787,0.519159,-21.619817,-0.720661,0,4
MWH_Runway04_morning_overcast_5_1167.png,61302.125000,328.355469,-4.005742,-0.400574,1549.259892,0.519537,-18.264615,-0.608820,0,4
MWH_Runway04_morning_overcast_5_1168.png,61302.363281,328.593750,-4.305120,-0.430512,1550.333608,0.519897,-15.048726,-0.501624,0,4
MWH_Runway04_morning_overcast_5_1169.png,61302.589844,328.820312,-4.509250,-0.450925,1551.254508,0.520206,-12.301678,-0.410056,0,4
MWH_Runway04_morning_overcast_5_1170.png,61302.839844,329.070312,-4.719490,-0.471949,1552.572498,0.520648,-8.387906,-0.279597,0,4
MWH_Runway04_morning_overcast_5_1171.png,61303.097656,329.328125,-4.835455,-0.483545,1553.765823,0.521048,-4.845528,-0.161518,0,4
MWH_Runway04_morning_overcast_5_1172.png,61303.339844,329.570312,-4.881693,-0.488169,1554.949088,0.521445,-1.332257,-0.044409,0,4
MWH_Runway04_morning_overcast_5_1173.png,61303.589844,329.820312,-4.859286,-0.485929,1555.996504,0.521796,1.789737,0.059658,0,4
MWH_Runway04_morning_overcast_5_1174.png,61303.828125,330.058594,-4.749292,-0.474929,1557.270255,0.522223,5.615257,0.187175,0,4
MWH_Runway04_morning_overcast_5_1175.png,61304.062500,330.292969,-4.585139,-0.458514,1558.388146,0.522598,8.994498,0.299817,0,4
MWH_Runway04_morning_overcast_5_1176.png,61304.308594,330.539062,-4.354919,-0.435492,1559.507775,0.522974,12.398608,0.413287,0,4
MWH_Runway04_morning_overcast_5_1177.png,61304.554688,330.785156,-4.043493,-0.404349,1560.661641,0.523361,15.956924,0.531897,0,4
MWH_Runway04_morning_overcast_5_1178.png,61304.777344,331.007812,-3.690510,-0.369051,1561.710705,0.523713,19.247443,0.641581,0,4
MWH_Runway04_morning_overcast_5_1179.png,61305.015625,331.246094,-3.267391,-0.326739,1562.769235,0.524067,22.646110,0.754870,0,4
